Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_supramarginal,Invasive Bacterial Infections,38951,33505,5446,-0.0328947434002483,-0.0610418559086916,-0.00474763089180492,"-0.03 (-0.06, -0.00)",0.0219903543925572,0.0326936242296426,Male,0.419,Cortical,Volume of supramarginal (left hemisphere),Invasive,**
L_temporalpole,Invasive Bacterial Infections,38344,32971,5373,-0.046256283298993,-0.0739907473978274,-0.0185218192001587,"-0.05 (-0.07, -0.02)",0.00108029580595358,0.00270880142388359,Male,0.308,Cortical,Volume of grey matter in Temporal Pole (left),Invasive,**
L_transversetemporal,Invasive Bacterial Infections,38951,33505,5446,-0.0158548134843135,-0.0456078693139862,0.0138982423453592,"-0.02 (-0.05, 0.01)",0.296279834569675,0.336317650052064,Male,0.477,Cortical,Volume of transversetemporal (left hemisphere),Invasive,
Laccumb,Invasive Bacterial Infections,38337,32964,5373,-0.0862875394801523,-0.116202334856198,-0.0563727441041064,"-0.09 (-0.12, -0.06)",1.58251573285954e-08,8.8620881040134e-07,Male,0.084,SubCortical,Volume of accumbens (left),Invasive,**
Lamyg,Invasive Bacterial Infections,38337,32964,5373,-0.00899254757850397,-0.0396012877656373,0.0216161926086294,"-0.01 (-0.04, 0.02)",0.564729163293447,0.589282605175771,Male,0.205,SubCortical,Volume of amygdala (left),Invasive,
Lcaud,Invasive Bacterial Infections,38337,32964,5373,-0.00361219850184859,-0.0323363804271342,0.025111983423437,"-0.00 (-0.03, 0.03)",0.80531022000801,0.810132436894285,Male,0.58,SubCortical,Volume of caudate (left),Invasive,
Lhippo,Invasive Bacterial Infections,38337,32964,5373,-0.0870464935183847,-0.117177846151364,-0.0569151408854053,"-0.09 (-0.12, -0.06)",1.50405863960052e-08,8.8620881040134e-07,Male,0.523,SubCortical,Volume of hippocampus (left),Invasive,**
LLatVent,Invasive Bacterial Infections,38951,33505,5446,0.0623229646298341,0.0314291151116907,0.0932168141479775,"0.06 (0.03, 0.09)",7.69882843491373e-05,0.000340369257122502,Male,0.837,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Invasive,**
Lpal,Invasive Bacterial Infections,38337,32964,5373,-0.0441543103183261,-0.0725483463877835,-0.0157602742488687,"-0.04 (-0.07, -0.02)",0.00230565466061657,0.00469649921715547,Male,0.433,SubCortical,Volume of pallidum (left),Invasive,**
Lput,Invasive Bacterial Infections,38337,32964,5373,-0.0486982718559659,-0.0767809013750119,-0.0206156423369199,"-0.05 (-0.08, -0.02)",0.000677278736447323,0.00203183620934197,Male,0.569,SubCortical,Volume of putamen (left),Invasive,**
Lthal,Invasive Bacterial Infections,38337,32964,5373,-0.0650018615241501,-0.0927054840023314,-0.0372982390459689,"-0.07 (-0.09, -0.04)",4.26147259548919e-06,4.77284930694789e-05,Male,0.687,SubCortical,Volume of thalamus (left),Invasive,**
R_bankssts,Invasive Bacterial Infections,38951,33505,5446,-0.0407909448088948,-0.0701518697476216,-0.0114300198701679,"-0.04 (-0.07, -0.01)",0.00647110685381976,0.0110933260351196,Male,0.52,Cortical,Volume of bankssts (right hemisphere),Invasive,**
R_caudalanteriorcingulate,Invasive Bacterial Infections,38951,33505,5446,0.00457098988862523,-0.0261205207570565,0.035262500534307,"0.00 (-0.03, 0.04)",0.770354620814844,0.779636001788516,Male,0.759,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Invasive,
R_caudalmiddlefrontal,Invasive Bacterial Infections,38951,33505,5446,-0.0493748253731995,-0.0786743583220346,-0.0200752924243644,"-0.05 (-0.08, -0.02)",0.000957480447788996,0.00253381701211704,Male,0.738,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Invasive,**
R_cuneus,Invasive Bacterial Infections,38951,33505,5446,-0.0543805056701835,-0.0834243808762407,-0.0253366304641262,"-0.05 (-0.08, -0.03)",0.000243000932019688,0.000850503262068909,Male,0.363,Cortical,Volume of cuneus (right hemisphere),Invasive,**
R_entorhinal,Invasive Bacterial Infections,38951,33505,5446,-0.0139572913281166,-0.044057547474815,0.0161429648185819,"-0.01 (-0.04, 0.02)",0.363434567155026,0.399065407072185,Male,0.337,Cortical,Volume of entorhinal (right hemisphere),Invasive,
R_frontalpole,Invasive Bacterial Infections,38951,33505,5446,-0.0463169470140144,-0.0752455597338353,-0.0173883342941935,"-0.05 (-0.08, -0.02)",0.00170143785612411,0.00381600097861962,Male,0.86,Cortical,Volume of frontalpole (right hemisphere),Invasive,**
R_fusiform,Invasive Bacterial Infections,38951,33505,5446,-0.0546620627760018,-0.0823782907432647,-0.0269458348087388,"-0.05 (-0.08, -0.03)",0.000111010104068684,0.00043371389496602,Male,0.958,Cortical,Volume of fusiform (right hemisphere),Invasive,**
R_inferiorparietal,Invasive Bacterial Infections,38951,33505,5446,-0.0471538183525719,-0.0752609504927921,-0.0190466862123516,"-0.05 (-0.08, -0.02)",0.00100909501280683,0.0026081224946392,Male,0.901,Cortical,Volume of inferiorparietal (right hemisphere),Invasive,**
R_inferiortemporal,Invasive Bacterial Infections,38951,33505,5446,-0.0550783191331637,-0.0825251028317886,-0.0276315354345388,"-0.06 (-0.08, -0.03)",8.39525202903557e-05,0.000361641625866148,Male,0.958,Cortical,Volume of inferiortemporal (right hemisphere),Invasive,**
R_insula,Invasive Bacterial Infections,38344,32971,5373,-0.0493773147747381,-0.0770595101950963,-0.0216951193543798,"-0.05 (-0.08, -0.02)",0.000472575637378445,0.00144350376508325,Male,0.561,Cortical,Volume of grey matter in Insular Cortex (right),Invasive,**
R_isthmuscingulate,Invasive Bacterial Infections,38951,33505,5446,-0.0274544226103433,-0.0559916392104329,0.00108279398974627,"-0.03 (-0.06, 0.00)",0.0593488645267419,0.0766969941576357,Male,0.017,Cortical,Volume of isthmuscingulate (right hemisphere),Invasive,
R_lateraloccipital,Invasive Bacterial Infections,38951,33505,5446,-0.0586891208801468,-0.0860334071310176,-0.031344834629276,"-0.06 (-0.09, -0.03)",2.59583051233138e-05,0.000150379146921266,Male,0.749,Cortical,Volume of lateraloccipital (right hemisphere),Invasive,**
R_lateralorbitofrontal,Invasive Bacterial Infections,38951,33505,5446,-0.0455759848677529,-0.0728890118883488,-0.018262957847157,"-0.05 (-0.07, -0.02)",0.00107411716991205,0.00270880142388359,Male,0.659,Cortical,Volume of lateralorbitofrontal (right hemisphere),Invasive,**
R_lingual,Invasive Bacterial Infections,38951,33505,5446,-0.025339120776746,-0.0548434329764623,0.00416519142297027,"-0.03 (-0.05, 0.00)",0.0923204611461609,0.115745055765336,Male,0.937,Cortical,Volume of lingual (right hemisphere),Invasive,
R_medialorbitofrontal,Invasive Bacterial Infections,38951,33505,5446,-0.0275064864311226,-0.0549979731044247,-1.49997578205233e-05,"-0.03 (-0.05, -0.00)",0.049875136520091,0.0649536661656998,Male,0.807,Cortical,Volume of medialorbitofrontal (right hemisphere),Invasive,*
R_middletemporal,Invasive Bacterial Infections,38951,33505,5446,-0.0402554077915737,-0.0676176489325469,-0.0128931666506005,"-0.04 (-0.07, -0.01)",0.00393380268950267,0.00734309835373831,Male,0.981,Cortical,Volume of middletemporal (right hemisphere),Invasive,**
R_paracentral,Invasive Bacterial Infections,38951,33505,5446,-0.042593190613741,-0.0718022456453131,-0.0133841355821688,"-0.04 (-0.07, -0.01)",0.00426351625779791,0.00764375885033136,Male,0.874,Cortical,Volume of paracentral (right hemisphere),Invasive,**
R_parahippocampal,Invasive Bacterial Infections,38951,33505,5446,-0.036968945992782,-0.0662735076869376,-0.00766438429862637,"-0.04 (-0.07, -0.01)",0.0134156128281072,0.0210637659357197,Male,0.221,Cortical,Volume of parahippocampal (right hemisphere),Invasive,**
R_parsopercularis,Invasive Bacterial Infections,38951,33505,5446,-0.0391300334072034,-0.0685657899338838,-0.00969427688052301,"-0.04 (-0.07, -0.01)",0.00917662837852295,0.0152640947286322,Male,0.299,Cortical,Volume of parsopercularis (right hemisphere),Invasive,**
R_parsorbitalis,Invasive Bacterial Infections,38951,33505,5446,-0.0293622301593908,-0.0577679419434794,-0.000956518375302234,"-0.03 (-0.06, -0.00)",0.0427689539701001,0.0579450344111034,Male,0.673,Cortical,Volume of parsorbitalis (right hemisphere),Invasive,*
R_parstriangularis,Invasive Bacterial Infections,38951,33505,5446,-0.025961325818724,-0.0550916266758204,0.00316897503837235,"-0.03 (-0.06, 0.00)",0.080679707524325,0.101911209504411,Male,0.658,Cortical,Volume of parstriangularis (right hemisphere),Invasive,
R_pericalcarine,Invasive Bacterial Infections,38951,33505,5446,-0.0355129076194375,-0.0649325983676453,-0.00609321687122969,"-0.04 (-0.06, -0.01)",0.0179876415173597,0.0272245385127606,Male,0.081,Cortical,Volume of pericalcarine (right hemisphere),Invasive,**
R_postcentral,Invasive Bacterial Infections,38951,33505,5446,-0.0515801129910868,-0.0801247133410383,-0.0230355126411352,"-0.05 (-0.08, -0.02)",0.000397921548036656,0.00123797814944737,Male,0.62,Cortical,Volume of postcentral (right hemisphere),Invasive,**
R_posteriorcingulate,Invasive Bacterial Infections,38951,33505,5446,-0.047974649983382,-0.0770650654526577,-0.0188842345141062,"-0.05 (-0.08, -0.02)",0.00122862373599698,0.00299143170503612,Male,0.691,Cortical,Volume of posteriorcingulate (right hemisphere),Invasive,**
R_precentral,Invasive Bacterial Infections,38951,33505,5446,-0.0707559165243219,-0.0988337375255932,-0.0426780955230506,"-0.07 (-0.10, -0.04)",7.87483206022232e-07,1.61937345063906e-05,Male,0.925,Cortical,Volume of precentral (right hemisphere),Invasive,**
R_precuneus,Invasive Bacterial Infections,38951,33505,5446,-0.060624060507525,-0.0884686929890496,-0.0327794280260004,"-0.06 (-0.09, -0.03)",1.98215843547872e-05,0.00013320104686417,Male,0.805,Cortical,Volume of precuneus (right hemisphere),Invasive,**
R_rostralanteriorcingulate,Invasive Bacterial Infections,38951,33505,5446,-0.0238917105551323,-0.052689151081255,0.0049057299709904,"-0.02 (-0.05, 0.00)",0.103930347246221,0.126788053531805,Male,0.815,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Invasive,
R_rostralmiddlefrontal,Invasive Bacterial Infections,38951,33505,5446,-0.0354368348504813,-0.0628467463922232,-0.00802692330873941,"-0.04 (-0.06, -0.01)",0.011280332609415,0.018048532175064,Male,0.693,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Invasive,**
R_superiorfrontal,Invasive Bacterial Infections,38951,33505,5446,-0.0572005588003049,-0.0848658947433287,-0.0295352228572811,"-0.06 (-0.08, -0.03)",5.076566638618e-05,0.000250842116261125,Male,0.888,Cortical,Volume of superiorfrontal (right hemisphere),Invasive,**
R_superiorparietal,Invasive Bacterial Infections,38951,33505,5446,-0.0546643586015126,-0.083057512724555,-0.0262712044784702,"-0.05 (-0.08, -0.03)",0.000161167603723108,0.000588612117945265,Male,0.931,Cortical,Volume of superiorparietal (right hemisphere),Invasive,**
R_superiortemporal,Invasive Bacterial Infections,38951,33505,5446,-0.0440528076946235,-0.072145304436211,-0.0159603109530361,"-0.04 (-0.07, -0.02)",0.00211651524735973,0.00438980940193128,Male,0.346,Cortical,Volume of superiortemporal (right hemisphere),Invasive,**
R_supramarginal,Invasive Bacterial Infections,38951,33505,5446,-0.0462505633512063,-0.0748714553905831,-0.0176296713118295,"-0.05 (-0.07, -0.02)",0.00153956106093218,0.00361590407410881,Male,0.92,Cortical,Volume of supramarginal (right hemisphere),Invasive,**
R_temporalpole,Invasive Bacterial Infections,38344,32971,5373,-0.0409596759869195,-0.0688857951502185,-0.0130335568236205,"-0.04 (-0.07, -0.01)",0.00404505149944764,0.00746778738359564,Male,0.049,Cortical,Volume of grey matter in Temporal Pole (right),Invasive,**
R_transversetemporal,Invasive Bacterial Infections,38951,33505,5446,-0.0321620073200421,-0.0618866620536921,-0.00243735258639218,"-0.03 (-0.06, -0.00)",0.0339497895933979,0.047529705430757,Male,0.377,Cortical,Volume of transversetemporal (right hemisphere),Invasive,**
Raccumb,Invasive Bacterial Infections,38337,32964,5373,-0.0748967368424862,-0.104862012623433,-0.0449314610615392,"-0.07 (-0.10, -0.04)",9.67235883962203e-07,1.61937345063906e-05,Male,0.003,SubCortical,Volume of accumbens (right),Invasive,**
Ramyg,Invasive Bacterial Infections,38337,32964,5373,-0.0330584912730112,-0.0634149068148045,-0.00270207573121786,"-0.03 (-0.06, -0.00)",0.0328089280985951,0.0463184867274284,Male,0.008,SubCortical,Volume of amygdala (right),Invasive,**
Rcaud,Invasive Bacterial Infections,38337,32964,5373,-0.00915654237659042,-0.0380033375967655,0.0196902528435847,"-0.01 (-0.04, 0.02)",0.533846337294059,0.560538654158762,Male,0.509,SubCortical,Volume of caudate (right),Invasive,
Rhippo,Invasive Bacterial Infections,38337,32964,5373,-0.0654366134704659,-0.0957183736271481,-0.0351548533137838,"-0.07 (-0.10, -0.04)",2.2860683840701e-05,0.000142244255008806,Male,0.039,SubCortical,Volume of hippocampus (right),Invasive,**
RLatVent,Invasive Bacterial Infections,38951,33505,5446,0.0450982260067512,0.0142252686420237,0.0759711833714787,"0.05 (0.01, 0.08)",0.00419687036659199,0.00764375885033136,Male,0.648,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Invasive,**
Rpal,Invasive Bacterial Infections,38337,32964,5373,-0.0622069419756064,-0.0907309635497496,-0.0336829204014633,"-0.06 (-0.09, -0.03)",1.91990310774735e-05,0.00013320104686417,Male,0.815,SubCortical,Volume of pallidum (right),Invasive,**
Rput,Invasive Bacterial Infections,38337,32964,5373,-0.0344894444203178,-0.0625409591819177,-0.00643792965871793,"-0.03 (-0.06, -0.01)",0.0159633545769815,0.0243803960812082,Male,0.497,SubCortical,Volume of putamen (right),Invasive,**
Rthal,Invasive Bacterial Infections,38337,32964,5373,-0.0540617612817926,-0.0812502190654251,-0.0268733034981601,"-0.05 (-0.08, -0.03)",9.74235227037058e-05,0.000389694090814823,Male,0.49,SubCortical,Volume of thalamus (right),Invasive,**
