Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_rostralmiddlefrontal,Bacterial Infections with Sepsis,38951,38467,484,-0.0628913847063612,-0.149011511680324,0.0232287422676012,"-0.06 (-0.15, 0.02)",0.152335837270526,0.308342417607812,Male,0.98,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Sepsis,
L_superiorfrontal,Bacterial Infections with Sepsis,38951,38467,484,-0.0610819526917304,-0.14701757438776,0.024853669004299,"-0.06 (-0.15, 0.02)",0.16357908989768,0.32715817979536,Male,0.872,Cortical,Volume of superiorfrontal (left hemisphere),Sepsis,
L_superiorparietal,Bacterial Infections with Sepsis,38951,38467,484,-0.0421521860291346,-0.131607558476039,0.0473031864177699,"-0.04 (-0.13, 0.05)",0.355709927164094,0.548250162968512,Male,0.477,Cortical,Volume of superiorparietal (left hemisphere),Sepsis,
L_superiortemporal,Bacterial Infections with Sepsis,38951,38467,484,-0.109718836693051,-0.196618419631816,-0.0228192537542865,"-0.11 (-0.20, -0.02)",0.0133385005241451,0.0850315447736516,Male,0.884,Cortical,Volume of superiortemporal (left hemisphere),Sepsis,*
L_supramarginal,Bacterial Infections with Sepsis,38951,38467,484,-0.0504476328499262,-0.138477595374877,0.037582329675025,"-0.05 (-0.14, 0.04)",0.261343265009617,0.439056685216156,Male,0.274,Cortical,Volume of supramarginal (left hemisphere),Sepsis,
L_temporalpole,Bacterial Infections with Sepsis,38344,37865,479,-0.080160015614164,-0.166750434666986,0.00643040343865814,"-0.08 (-0.17, 0.01)",0.0696132337895112,0.191721693059637,Male,0.651,Cortical,Volume of grey matter in Temporal Pole (left),Sepsis,
L_transversetemporal,Bacterial Infections with Sepsis,38951,38467,484,-0.0412573657039457,-0.134305547422703,0.0517908160148115,"-0.04 (-0.13, 0.05)",0.38481372239644,0.57722058359466,Male,0.715,Cortical,Volume of transversetemporal (left hemisphere),Sepsis,
Laccumb,Bacterial Infections with Sepsis,38337,37858,479,-0.155515818646412,-0.248928916701779,-0.0621027205910454,"-0.16 (-0.25, -0.06)",0.00110302279789813,0.0171730781353459,Male,0.529,SubCortical,Volume of accumbens (left),Sepsis,**
Lamyg,Bacterial Infections with Sepsis,38337,37858,479,0.0193325193731165,-0.0762211698193541,0.114886208565587,"0.02 (-0.08, 0.11)",0.691698272021053,0.785703648166904,Male,0.991,SubCortical,Volume of amygdala (left),Sepsis,
Lcaud,Bacterial Infections with Sepsis,38337,37858,479,-0.0170189412543514,-0.106689163271217,0.0726512807625143,"-0.02 (-0.11, 0.07)",0.709892888988239,0.785703648166904,Male,0.914,SubCortical,Volume of caudate (left),Sepsis,
Lhippo,Bacterial Infections with Sepsis,38337,37858,479,-0.0970269858295714,-0.191124491637582,-0.00292948002156102,"-0.10 (-0.19, -0.00)",0.043281924498679,0.150930629845659,Male,0.117,SubCortical,Volume of hippocampus (left),Sepsis,*
LLatVent,Bacterial Infections with Sepsis,38951,38467,484,0.120929883612895,0.0243025284364777,0.217557238789312,"0.12 (0.02, 0.22)",0.0141719241289419,0.0850315447736516,Male,0.25,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Sepsis,*
Lpal,Bacterial Infections with Sepsis,38337,37858,479,0.0298342763094848,-0.0588156377175672,0.118484190336537,"0.03 (-0.06, 0.12)",0.509496627900643,0.668714324119594,Male,0.429,SubCortical,Volume of pallidum (left),Sepsis,
Lput,Bacterial Infections with Sepsis,38337,37858,479,-0.108768109456355,-0.196442092944309,-0.0210941259684021,"-0.11 (-0.20, -0.02)",0.0150367294094896,0.0854955426775211,Male,0.739,SubCortical,Volume of putamen (left),Sepsis,*
Lthal,Bacterial Infections with Sepsis,38337,37858,479,-0.0579860783364384,-0.14449235368489,0.0285201970120135,"-0.06 (-0.14, 0.03)",0.188912548171882,0.360651228328139,Male,0.211,SubCortical,Volume of thalamus (left),Sepsis,
R_bankssts,Bacterial Infections with Sepsis,38951,38467,484,-0.0228018335183035,-0.114631753632259,0.0690280865956518,"-0.02 (-0.11, 0.07)",0.626484955380176,0.76090011429121,Male,0.144,Cortical,Volume of bankssts (right hemisphere),Sepsis,
R_caudalanteriorcingulate,Bacterial Infections with Sepsis,38951,38467,484,-0.10195482465508,-0.197932229913941,-0.00597741939621828,"-0.10 (-0.20, -0.01)",0.0373403821798591,0.142572368323098,Male,0.237,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Sepsis,*
R_caudalmiddlefrontal,Bacterial Infections with Sepsis,38951,38467,484,-0.0876849643512148,-0.179323124702213,0.00395319599978389,"-0.09 (-0.18, 0.00)",0.060735428894538,0.175923311280731,Male,0.714,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Sepsis,
R_cuneus,Bacterial Infections with Sepsis,38951,38467,484,-0.0271082181638034,-0.117953463022518,0.0637370266949113,"-0.03 (-0.12, 0.06)",0.558637597939487,0.705647492134089,Male,0.394,Cortical,Volume of cuneus (right hemisphere),Sepsis,
R_entorhinal,Bacterial Infections with Sepsis,38951,38467,484,-0.126485561252875,-0.220611766835085,-0.0323593556706646,"-0.13 (-0.22, -0.03)",0.0084454713013837,0.0644926899378392,Male,0.113,Cortical,Volume of entorhinal (right hemisphere),Sepsis,*
R_frontalpole,Bacterial Infections with Sepsis,38951,38467,484,-0.0521575658941838,-0.142636994451754,0.0383218626633866,"-0.05 (-0.14, 0.04)",0.258537329989463,0.438730014527573,Male,0.742,Cortical,Volume of frontalpole (right hemisphere),Sepsis,
R_fusiform,Bacterial Infections with Sepsis,38951,38467,484,-0.112091284347341,-0.198778702848292,-0.0254038658463901,"-0.11 (-0.20, -0.03)",0.011267476857642,0.0788723380034938,Male,0.773,Cortical,Volume of fusiform (right hemisphere),Sepsis,*
R_inferiorparietal,Bacterial Infections with Sepsis,38951,38467,484,-0.0120118263038966,-0.0999243757920111,0.0759007231842179,"-0.01 (-0.10, 0.08)",0.788850327777096,0.833502233122969,Male,0.624,Cortical,Volume of inferiorparietal (right hemisphere),Sepsis,
R_inferiortemporal,Bacterial Infections with Sepsis,38951,38467,484,-0.0947649269432567,-0.180612112540224,-0.00891774134628948,"-0.09 (-0.18, -0.01)",0.0304987555437635,0.124970510520787,Male,0.692,Cortical,Volume of inferiortemporal (right hemisphere),Sepsis,*
R_insula,Bacterial Infections with Sepsis,38344,37865,479,-0.0690593973280592,-0.155489305976623,0.0173705113205048,"-0.07 (-0.16, 0.02)",0.117332580300188,0.259366756453046,Male,0.408,Cortical,Volume of grey matter in Insular Cortex (right),Sepsis,
R_isthmuscingulate,Bacterial Infections with Sepsis,38951,38467,484,-0.0347358782746582,-0.123984730295235,0.0545129737459187,"-0.03 (-0.12, 0.05)",0.445559483414377,0.619299483561312,Male,0.403,Cortical,Volume of isthmuscingulate (right hemisphere),Sepsis,
R_lateraloccipital,Bacterial Infections with Sepsis,38951,38467,484,-0.096136082332984,-0.181664935219474,-0.0106072294464943,"-0.10 (-0.18, -0.01)",0.0275931237837892,0.118862687068631,Male,0.559,Cortical,Volume of lateraloccipital (right hemisphere),Sepsis,*
R_lateralorbitofrontal,Bacterial Infections with Sepsis,38951,38467,484,-0.0420872800880502,-0.12751498298887,0.0433404228127698,"-0.04 (-0.13, 0.04)",0.334232045537146,0.524775548133088,Male,0.841,Cortical,Volume of lateralorbitofrontal (right hemisphere),Sepsis,
R_lingual,Bacterial Infections with Sepsis,38951,38467,484,-0.0234059589869319,-0.115678899703239,0.0688669817293747,"-0.02 (-0.12, 0.07)",0.619064914618816,0.75914529675884,Male,0.691,Cortical,Volume of lingual (right hemisphere),Sepsis,
R_medialorbitofrontal,Bacterial Infections with Sepsis,38951,38467,484,-0.0211592778825897,-0.107138362985355,0.0648198072201753,"-0.02 (-0.11, 0.06)",0.629554261229037,0.76090011429121,Male,0.377,Cortical,Volume of medialorbitofrontal (right hemisphere),Sepsis,
R_middletemporal,Bacterial Infections with Sepsis,38951,38467,484,-0.0804767654027349,-0.166053070598221,0.00509953979275132,"-0.08 (-0.17, 0.01)",0.065303625221478,0.185949305715395,Male,0.941,Cortical,Volume of middletemporal (right hemisphere),Sepsis,
R_paracentral,Bacterial Infections with Sepsis,38951,38467,484,0.00114355726317844,-0.0902125325775197,0.0924996471038766,"0.00 (-0.09, 0.09)",0.980426174654367,0.986296990071459,Male,0.819,Cortical,Volume of paracentral (right hemisphere),Sepsis,
R_parahippocampal,Bacterial Infections with Sepsis,38951,38467,484,-0.130108941547806,-0.221752213255084,-0.0384656698405291,"-0.13 (-0.22, -0.04)",0.00539327097747376,0.0498464958240223,Male,0.58,Cortical,Volume of parahippocampal (right hemisphere),Sepsis,**
R_parsopercularis,Bacterial Infections with Sepsis,38951,38467,484,-0.0824427556195857,-0.174502618061617,0.00961710682244532,"-0.08 (-0.17, 0.01)",0.0792211097204076,0.202754632099289,Male,0.787,Cortical,Volume of parsopercularis (right hemisphere),Sepsis,
R_parsorbitalis,Bacterial Infections with Sepsis,38951,38467,484,-0.0367894754363417,-0.125627590769618,0.0520486398969347,"-0.04 (-0.13, 0.05)",0.41697915583635,0.609152158091363,Male,0.302,Cortical,Volume of parsorbitalis (right hemisphere),Sepsis,
R_parstriangularis,Bacterial Infections with Sepsis,38951,38467,484,-0.0172297200142693,-0.108333346195491,0.0738739061669519,"-0.02 (-0.11, 0.07)",0.710874729293866,0.785703648166904,Male,0.116,Cortical,Volume of parstriangularis (right hemisphere),Sepsis,
R_pericalcarine,Bacterial Infections with Sepsis,38951,38467,484,-0.0133594476709715,-0.105371202346124,0.0786523070041814,"-0.01 (-0.11, 0.08)",0.775966240160103,0.825078027512008,Male,0.767,Cortical,Volume of pericalcarine (right hemisphere),Sepsis,
R_postcentral,Bacterial Infections with Sepsis,38951,38467,484,-0.129788171422977,-0.219061777623778,-0.0405145652221753,"-0.13 (-0.22, -0.04)",0.0043806491125393,0.0432911206415649,Male,0.831,Cortical,Volume of postcentral (right hemisphere),Sepsis,**
R_posteriorcingulate,Bacterial Infections with Sepsis,38951,38467,484,-0.18234802856760501,-0.273317685524881,-0.0913783716103296,"-0.18 (-0.27, -0.09)",8.54981754857903e-05,0.0143636934816128,Male,0.387,Cortical,Volume of posteriorcingulate (right hemisphere),Sepsis,**
R_precentral,Bacterial Infections with Sepsis,38951,38467,484,-0.0926802686143754,-0.180511710489282,-0.00484882673946867,"-0.09 (-0.18, -0.00)",0.0386249744782874,0.143151740521354,Male,0.689,Cortical,Volume of precentral (right hemisphere),Sepsis,*
R_precuneus,Bacterial Infections with Sepsis,38951,38467,484,-0.0337874235850741,-0.120886641255159,0.0533117940850106,"-0.03 (-0.12, 0.05)",0.447061656317718,0.619299483561312,Male,0.967,Cortical,Volume of precuneus (right hemisphere),Sepsis,
R_rostralanteriorcingulate,Bacterial Infections with Sepsis,38951,38467,484,-0.0369969688591071,-0.127058528590062,0.0530645908718481,"-0.04 (-0.13, 0.05)",0.420725767239897,0.609326973243988,Male,0.051,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Sepsis,
R_rostralmiddlefrontal,Bacterial Infections with Sepsis,38951,38467,484,-0.0519057500511998,-0.137631251013781,0.0338197509113814,"-0.05 (-0.14, 0.03)",0.23532508695866,0.408450334163111,Male,0.427,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Sepsis,
R_superiorfrontal,Bacterial Infections with Sepsis,38951,38467,484,-0.0343792433882032,-0.120915596231153,0.0521571094547464,"-0.03 (-0.12, 0.05)",0.43617265631179303,0.619299483561312,Male,0.82,Cortical,Volume of superiorfrontal (right hemisphere),Sepsis,
R_superiorparietal,Bacterial Infections with Sepsis,38951,38467,484,-0.017160042651299,-0.105971028155386,0.0716509428527881,"-0.02 (-0.11, 0.07)",0.704901086451807,0.785703648166904,Male,0.607,Cortical,Volume of superiorparietal (right hemisphere),Sepsis,
R_superiortemporal,Bacterial Infections with Sepsis,38951,38467,484,-0.155150558904368,-0.243002355157719,-0.0672987626510171,"-0.16 (-0.24, -0.07)",0.000537750877700893,0.0171730781353459,Male,0.582,Cortical,Volume of superiortemporal (right hemisphere),Sepsis,**
R_supramarginal,Bacterial Infections with Sepsis,38951,38467,484,-0.0353948227390321,-0.12491278836183,0.0541231428837661,"-0.04 (-0.12, 0.05)",0.438355514029897,0.619299483561312,Male,0.355,Cortical,Volume of supramarginal (right hemisphere),Sepsis,
R_temporalpole,Bacterial Infections with Sepsis,38344,37865,479,-0.101200747403393,-0.188384640624362,-0.0140168541824247,"-0.10 (-0.19, -0.01)",0.0229026710097054,0.109932820846586,Male,0.8,Cortical,Volume of grey matter in Temporal Pole (right),Sepsis,*
R_transversetemporal,Bacterial Infections with Sepsis,38951,38467,484,-0.084483242197908,-0.177443784305266,0.00847729990945052,"-0.08 (-0.18, 0.01)",0.0748736258947792,0.199663002386078,Male,0.371,Cortical,Volume of transversetemporal (right hemisphere),Sepsis,
Raccumb,Bacterial Infections with Sepsis,38337,37858,479,-0.141641999409681,-0.235205264743047,-0.0480787340763147,"-0.14 (-0.24, -0.05)",0.00300699818604736,0.0360839782325684,Male,0.027,SubCortical,Volume of accumbens (right),Sepsis,**
Ramyg,Bacterial Infections with Sepsis,38337,37858,479,-0.011700932605016,-0.106472265869826,0.083070400659794,"-0.01 (-0.11, 0.08)",0.808785805864629,0.849225096157861,Male,0.321,SubCortical,Volume of amygdala (right),Sepsis,
Rcaud,Bacterial Infections with Sepsis,38337,37858,479,-0.0184277805259506,-0.10848112978003,0.0716255687281291,"-0.02 (-0.11, 0.07)",0.688360766216167,0.785703648166904,Male,0.908,SubCortical,Volume of caudate (right),Sepsis,
Rhippo,Bacterial Infections with Sepsis,38337,37858,479,-0.13137072563832,-0.225916416257819,-0.036825035018821,"-0.13 (-0.23, -0.04)",0.0064634151534651,0.0517073212277208,Male,0.007,SubCortical,Volume of hippocampus (right),Sepsis,*
RLatVent,Bacterial Infections with Sepsis,38951,38467,484,0.115481811673098,0.0189283736306621,0.212035249715535,"0.12 (0.02, 0.21)",0.0190694162377325,0.0970806644830021,Male,0.316,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Sepsis,*
Rpal,Bacterial Infections with Sepsis,38337,37858,479,-0.0378116244328497,-0.12687750521651,0.0512542563508104,"-0.04 (-0.13, 0.05)",0.405357410925224,0.597813830696563,Male,0.747,SubCortical,Volume of pallidum (right),Sepsis,
Rput,Bacterial Infections with Sepsis,38337,37858,479,-0.107087632989515,-0.194658104482796,-0.0195171614962337,"-0.11 (-0.19, -0.02)",0.0165408081218653,0.0896405085313992,Male,0.367,SubCortical,Volume of putamen (right),Sepsis,*
Rthal,Bacterial Infections with Sepsis,38337,37858,479,-0.039083731624791,-0.123975783958455,0.0458083207088729,"-0.04 (-0.12, 0.05)",0.366859238216399,0.560294109275955,Male,0.251,SubCortical,Volume of thalamus (right),Sepsis,
