Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
R_entorhinal,Acute Infections,44289,17505,26784,-0.042937215506958,-0.0601282897315797,-0.0257461412823362,"-0.04 (-0.06, -0.03)",9.84358653655575e-07,2.75620423023561e-06,Female,0.662,Cortical,Volume of entorhinal (right hemisphere),Acute,**
R_frontalpole,Acute Infections,44289,17505,26784,-0.0190982513277563,-0.0370433355914236,-0.00115316706408899,"-0.02 (-0.04, -0.00)",0.0369870471927916,0.0419852968134391,Female,0.016,Cortical,Volume of frontalpole (right hemisphere),Acute,**
R_fusiform,Acute Infections,44289,17505,26784,-0.0329991995226441,-0.0490228031272443,-0.0169755959180439,"-0.03 (-0.05, -0.02)",5.43495245182666e-05,0.000102592360888413,Female,0.665,Cortical,Volume of fusiform (right hemisphere),Acute,**
R_inferiorparietal,Acute Infections,44289,17505,26784,-0.0440827452101399,-0.0602767729311778,-0.0278887174891019,"-0.04 (-0.06, -0.03)",9.57579434493262e-08,3.96366815276619e-07,Female,0.334,Cortical,Volume of inferiorparietal (right hemisphere),Acute,**
R_inferiortemporal,Acute Infections,44289,17505,26784,-0.0444914382777417,-0.0605560899498621,-0.0284267866056214,"-0.04 (-0.06, -0.03)",5.71866154781809e-08,2.52825036850905e-07,Female,0.194,Cortical,Volume of inferiortemporal (right hemisphere),Acute,**
R_insula,Acute Infections,43526,17222,26304,-0.0592284011609778,-0.076029508773329,-0.0424272935486265,"-0.06 (-0.08, -0.04)",4.92727794452372e-12,7.52529722436351e-11,Female,0.374,Cortical,Volume of grey matter in Insular Cortex (right),Acute,**
R_isthmuscingulate,Acute Infections,44289,17505,26784,-0.0207972197329496,-0.0375542753505633,-0.00404016411533598,"-0.02 (-0.04, -0.00)",0.0149955200621674,0.0178670026272633,Female,0.271,Cortical,Volume of isthmuscingulate (right hemisphere),Acute,**
R_lateraloccipital,Acute Infections,44289,17505,26784,-0.0367721402144573,-0.0524283241960594,-0.0211159562328552,"-0.04 (-0.05, -0.02)",4.16499868682876e-06,1.01408663679309e-05,Female,0.221,Cortical,Volume of lateraloccipital (right hemisphere),Acute,**
R_lateralorbitofrontal,Acute Infections,44289,17505,26784,-0.0346541433631677,-0.0511666061476265,-0.018141680578709,"-0.03 (-0.05, -0.02)",3.90540306672204e-05,7.71891429658004e-05,Female,0.64,Cortical,Volume of lateralorbitofrontal (right hemisphere),Acute,**
R_lingual,Acute Infections,44289,17505,26784,-0.0265337802270924,-0.0437748055046431,-0.0092927549495416,"-0.03 (-0.04, -0.01)",0.00255899277396851,0.00346702246795734,Female,0.104,Cortical,Volume of lingual (right hemisphere),Acute,**
R_medialorbitofrontal,Acute Infections,44289,17505,26784,-0.0474280426086876,-0.0637844102926263,-0.0310716749247488,"-0.05 (-0.06, -0.03)",1.32869891149646e-08,7.20069087520664e-08,Female,0.586,Cortical,Volume of medialorbitofrontal (right hemisphere),Acute,**
R_middletemporal,Acute Infections,44289,17505,26784,-0.0507609023042055,-0.0666846135775003,-0.0348371910309107,"-0.05 (-0.07, -0.03)",4.19361911123954e-10,4.1442824158132e-09,Female,0.29,Cortical,Volume of middletemporal (right hemisphere),Acute,**
R_paracentral,Acute Infections,44289,17505,26784,-0.0435489663356956,-0.0607662221009819,-0.0263317105704093,"-0.04 (-0.06, -0.03)",7.16225629542137e-07,2.07458458212205e-06,Female,0.957,Cortical,Volume of paracentral (right hemisphere),Acute,**
R_parahippocampal,Acute Infections,44288,17505,26783,-0.0407614000149089,-0.0591228831411805,-0.0223999168886373,"-0.04 (-0.06, -0.02)",1.3574525343308e-05,3.04069367690098e-05,Female,0.96,Cortical,Volume of parahippocampal (right hemisphere),Acute,**
R_parsopercularis,Acute Infections,44289,17505,26784,-0.0248225366514591,-0.0418916345732536,-0.00775343872966471,"-0.02 (-0.04, -0.01)",0.00436936897564438,0.00564656913775582,Female,0.401,Cortical,Volume of parsopercularis (right hemisphere),Acute,**
R_parsorbitalis,Acute Infections,44289,17505,26784,-0.0310972692862376,-0.0480701504278629,-0.0141243881446123,"-0.03 (-0.05, -0.01)",0.000329650343819944,0.000542953507468142,Female,0.014,Cortical,Volume of parsorbitalis (right hemisphere),Acute,**
R_parstriangularis,Acute Infections,44289,17505,26784,-0.0347526766447426,-0.0514374548193324,-0.0180678984701528,"-0.03 (-0.05, -0.02)",4.46290921023417e-05,8.61803157838322e-05,Female,0.3,Cortical,Volume of parstriangularis (right hemisphere),Acute,**
R_pericalcarine,Acute Infections,44289,17505,26784,-0.00426191530618901,-0.0216684741361276,0.0131446435237496,"-0.00 (-0.02, 0.01)",0.631300001804434,0.635080241336197,Female,0.227,Cortical,Volume of pericalcarine (right hemisphere),Acute,
R_postcentral,Acute Infections,44289,17505,26784,-0.0382687871109134,-0.0555755717466297,-0.020962002475197,"-0.04 (-0.06, -0.02)",1.46750878609365e-05,3.24396679031228e-05,Female,0.914,Cortical,Volume of postcentral (right hemisphere),Acute,**
R_posteriorcingulate,Acute Infections,44289,17505,26784,-0.0337295054588228,-0.0508594389013696,-0.016599572016276,"-0.03 (-0.05, -0.02)",0.000113849833818675,0.000201334442963552,Female,0.219,Cortical,Volume of posteriorcingulate (right hemisphere),Acute,**
R_precentral,Acute Infections,44289,17505,26784,-0.041166407080406,-0.057966557673683,-0.024366256487129,"-0.04 (-0.06, -0.02)",1.570141903783e-06,4.18704507675468e-06,Female,0.617,Cortical,Volume of precentral (right hemisphere),Acute,**
R_precuneus,Acute Infections,44289,17505,26784,-0.039588160753859,-0.0558135981322643,-0.0233627233754538,"-0.04 (-0.06, -0.02)",1.7393301804357e-06,4.56574172364372e-06,Female,0.501,Cortical,Volume of precuneus (right hemisphere),Acute,**
R_rostralanteriorcingulate,Acute Infections,44289,17505,26784,-0.0184681389480244,-0.0359613974738295,-0.000974880422219382,"-0.02 (-0.04, -0.00)",0.0385286809484907,0.0434417342238016,Female,0.057,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Acute,**
R_rostralmiddlefrontal,Acute Infections,44289,17505,26784,-0.0338954199967598,-0.0497586226505839,-0.0180322173429357,"-0.03 (-0.05, -0.02)",2.81926282355021e-05,5.63852564710043e-05,Female,0.078,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Acute,**
R_superiorfrontal,Acute Infections,44289,17505,26784,-0.0531555344128225,-0.0691366098159495,-0.0371744590096955,"-0.05 (-0.07, -0.04)",7.13833037223731e-11,8.56599644668477e-10,Female,0.637,Cortical,Volume of superiorfrontal (right hemisphere),Acute,**
R_superiorparietal,Acute Infections,44289,17505,26784,-0.0481344435728633,-0.0653982180925741,-0.0308706690531526,"-0.05 (-0.07, -0.03)",4.65728245144399e-08,2.17339847734053e-07,Female,0.234,Cortical,Volume of superiorparietal (right hemisphere),Acute,**
R_superiortemporal,Acute Infections,44289,17505,26784,-0.0507071716084941,-0.0673689577129532,-0.0340453855040349,"-0.05 (-0.07, -0.03)",2.46541117440517e-09,1.88267762409122e-08,Female,0.65,Cortical,Volume of superiortemporal (right hemisphere),Acute,**
R_supramarginal,Acute Infections,44289,17505,26784,-0.0332024602497562,-0.0497783929823491,-0.0166265275171633,"-0.03 (-0.05, -0.02)",8.64944531738202e-05,0.000154585831204274,Female,0.579,Cortical,Volume of supramarginal (right hemisphere),Acute,**
R_temporalpole,Acute Infections,43526,17222,26304,-0.0770070415924317,-0.093903258942746,-0.0601108242421174,"-0.08 (-0.09, -0.06)",4.30131046078722e-19,3.61310078706126e-17,Female,0.277,Cortical,Volume of grey matter in Temporal Pole (right),Acute,**
R_transversetemporal,Acute Infections,44289,17505,26784,-0.0126737526686683,-0.0300756221749182,0.00472811683758169,"-0.01 (-0.03, 0.00)",0.153449347053314,0.164200575190808,Female,0.24,Cortical,Volume of transversetemporal (right hemisphere),Acute,
Raccumb,Acute Infections,43521,17219,26302,-0.0786599634974396,-0.0967029952734933,-0.0606169317213858,"-0.08 (-0.10, -0.06)",1.32814409793329e-17,4.46256416905585e-16,Female,0.005,SubCortical,Volume of accumbens (right),Acute,**
Ramyg,Acute Infections,43521,17219,26302,-0.0307190639680911,-0.0477619420857893,-0.0136761858503928,"-0.03 (-0.05, -0.01)",0.000411531176294273,0.000664781130936902,Female,0.396,SubCortical,Volume of amygdala (right),Acute,**
Rcaud,Acute Infections,43521,17219,26302,-0.0218685493886289,-0.0391765767499487,-0.00456052202730909,"-0.02 (-0.04, -0.00)",0.0132727557956458,0.0160418918968956,Female,0.043,SubCortical,Volume of caudate (right),Acute,**
Rhippo,Acute Infections,43521,17219,26302,-0.0445664701363688,-0.0617409904336998,-0.0273919498390378,"-0.04 (-0.06, -0.03)",3.67041433947922e-07,1.18582617121636e-06,Female,0.479,SubCortical,Volume of hippocampus (right),Acute,**
RLatVent,Acute Infections,44289,17505,26784,0.0388711032186115,0.0229232964817117,0.0548189099555113,"0.04 (0.02, 0.05)",1.78200302968966e-06,4.60579244596712e-06,Female,0.154,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Acute,**
Rpal,Acute Infections,43521,17219,26302,-0.0506547201610582,-0.0684323199659715,-0.032877120356145,"-0.05 (-0.07, -0.03)",2.3537501677859e-08,1.198272812691e-07,Female,0.513,SubCortical,Volume of pallidum (right),Acute,**
Rput,Acute Infections,43521,17219,26302,-0.0571073023943259,-0.0731730311786439,-0.041041573610008,"-0.06 (-0.07, -0.04)",3.28153815543966e-12,5.51298410113863e-11,Female,0.224,SubCortical,Volume of putamen (right),Acute,**
Rthal,Acute Infections,43521,17219,26302,-0.0691469364324869,-0.0855509799968301,-0.0527428928681437,"-0.07 (-0.09, -0.05)",1.47319905736212e-16,4.12495736061394e-15,Female,0.018,SubCortical,Volume of thalamus (right),Acute,**
