Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
R_parahippocampal,Acute Bacterial Infections,44288,25121,19167,-0.0238410435298253,-0.041982815091043,-0.00569927196860758,"-0.02 (-0.04, -0.01)",0.010005193180723,0.0231867664749381,Female,0.907,Cortical,Volume of parahippocampal (right hemisphere),Acute Bacterial,**
R_parsopercularis,Acute Bacterial Infections,44289,25121,19168,-0.0222448719475679,-0.0391075266940077,-0.00538221720112812,"-0.02 (-0.04, -0.01)",0.00972369705187024,0.0230081845734394,Female,0.288,Cortical,Volume of parsopercularis (right hemisphere),Acute Bacterial,**
R_parsorbitalis,Acute Bacterial Infections,44289,25121,19168,-0.00845079860094083,-0.0252203849791389,0.00831878777725722,"-0.01 (-0.03, 0.01)",0.323293503724738,0.378767626940906,Female,0.039,Cortical,Volume of parsorbitalis (right hemisphere),Acute Bacterial,
R_parstriangularis,Acute Bacterial Infections,44289,25121,19168,-0.0182118810347296,-0.0346968258158901,-0.00172693625356906,"-0.02 (-0.03, -0.00)",0.0303665324407283,0.0500154651964937,Female,0.104,Cortical,Volume of parstriangularis (right hemisphere),Acute Bacterial,*
R_pericalcarine,Acute Bacterial Infections,44289,25121,19168,-0.000198681804309974,-0.017394481224804,0.016997117616184,"-0.00 (-0.02, 0.02)",0.981932578458573,0.987812414257726,Female,0.401,Cortical,Volume of pericalcarine (right hemisphere),Acute Bacterial,
R_postcentral,Acute Bacterial Infections,44289,25121,19168,-0.021015344083382,-0.0381150390846759,-0.00391564908208808,"-0.02 (-0.04, -0.00)",0.0160073328293855,0.0321360873125185,Female,0.434,Cortical,Volume of postcentral (right hemisphere),Acute Bacterial,**
R_posteriorcingulate,Acute Bacterial Infections,44289,25121,19168,-0.0213700041983693,-0.0382941594431489,-0.00444584895358967,"-0.02 (-0.04, -0.00)",0.0133310825000988,0.0286852839248461,Female,0.029,Cortical,Volume of posteriorcingulate (right hemisphere),Acute Bacterial,**
R_precentral,Acute Bacterial Infections,44289,25121,19168,-0.0243692286493613,-0.0409686901049283,-0.00776976719379435,"-0.02 (-0.04, -0.01)",0.00401095363533817,0.0120328609060145,Female,0.207,Cortical,Volume of precentral (right hemisphere),Acute Bacterial,**
R_precuneus,Acute Bacterial Infections,44289,25121,19168,-0.0255883311064713,-0.0416196361443239,-0.00955702606861865,"-0.03 (-0.04, -0.01)",0.0017582837769588,0.00615399321935579,Female,0.433,Cortical,Volume of precuneus (right hemisphere),Acute Bacterial,**
R_rostralanteriorcingulate,Acute Bacterial Infections,44289,25121,19168,-0.0112950696155684,-0.0285769895087903,0.0059868502776536,"-0.01 (-0.03, 0.01)",0.200192337603667,0.24912824235123,Female,0.255,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Acute Bacterial,
R_rostralmiddlefrontal,Acute Bacterial Infections,44289,25121,19168,-0.020820921480297,-0.0364939150620223,-0.00514792789857177,"-0.02 (-0.04, -0.01)",0.00922267755350876,0.0224552149128909,Female,0.239,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Acute Bacterial,**
R_superiorfrontal,Acute Bacterial Infections,44289,25121,19168,-0.0333095721639016,-0.049101635360823,-0.0175175089669803,"-0.03 (-0.05, -0.02)",3.56868379976647e-05,0.000374711798975479,Female,0.486,Cortical,Volume of superiorfrontal (right hemisphere),Acute Bacterial,**
R_superiorparietal,Acute Bacterial Infections,44289,25121,19168,-0.0305172354804958,-0.0475753180290372,-0.0134591529319543,"-0.03 (-0.05, -0.01)",0.000454475590638633,0.00254506330757635,Female,0.23,Cortical,Volume of superiorparietal (right hemisphere),Acute Bacterial,**
R_superiortemporal,Acute Bacterial Infections,44289,25121,19168,-0.0393649197614948,-0.055827451079044,-0.0229023884439457,"-0.04 (-0.06, -0.02)",2.78388982737875e-06,4.54291003418054e-05,Female,0.438,Cortical,Volume of superiortemporal (right hemisphere),Acute Bacterial,**
R_supramarginal,Acute Bacterial Infections,44289,25121,19168,-0.0283286783152626,-0.0447045906562339,-0.0119527659742914,"-0.03 (-0.04, -0.01)",0.00069792322532337,0.00316894869876557,Female,0.311,Cortical,Volume of supramarginal (right hemisphere),Acute Bacterial,**
R_temporalpole,Acute Bacterial Infections,43526,24700,18826,-0.0528907628385923,-0.0695945577767042,-0.0361869679004804,"-0.05 (-0.07, -0.04)",5.47740256241351e-10,4.60101815242735e-08,Female,0.044,Cortical,Volume of grey matter in Temporal Pole (right),Acute Bacterial,**
R_transversetemporal,Acute Bacterial Infections,44289,25121,19168,-0.0124366454641315,-0.0296277729906302,0.00475448206236717,"-0.01 (-0.03, 0.00)",0.1562143655678,0.204265396651467,Female,0.25,Cortical,Volume of transversetemporal (right hemisphere),Acute Bacterial,
Raccumb,Acute Bacterial Infections,43521,24697,18824,-0.0477617977890949,-0.0655999833373089,-0.0299236122408809,"-0.05 (-0.07, -0.03)",1.54516010819056e-07,3.70838425965733e-06,Female,0.416,SubCortical,Volume of accumbens (right),Acute Bacterial,**
Ramyg,Acute Bacterial Infections,43521,24697,18824,-0.0212299032806613,-0.0380717303365907,-0.00438807622473198,"-0.02 (-0.04, -0.00)",0.0134889132741836,0.0286852839248461,Female,0.545,SubCortical,Volume of amygdala (right),Acute Bacterial,**
Rcaud,Acute Bacterial Infections,43521,24697,18824,-0.00647177401682528,-0.0235754665382044,0.0106319185045538,"-0.01 (-0.02, 0.01)",0.458308975243377,0.523781685992431,Female,0.011,SubCortical,Volume of caudate (right),Acute Bacterial,
Rhippo,Acute Bacterial Infections,43521,24697,18824,-0.0204969755910798,-0.0374716004207844,-0.00352235076137515,"-0.02 (-0.04, -0.00)",0.0179500934606082,0.0346622494411744,Female,0.89,SubCortical,Volume of hippocampus (right),Acute Bacterial,**
RLatVent,Acute Bacterial Infections,44289,25121,19168,0.0144069384457725,-0.00135121961584281,0.0301650965073877,"0.01 (-0.00, 0.03)",0.0731475870764273,0.10779644411263,Female,0.813,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Acute Bacterial,
Rpal,Acute Bacterial Infections,43521,24697,18824,-0.0252219350124948,-0.0427932268438516,-0.00765064318113807,"-0.03 (-0.04, -0.01)",0.00490392486052939,0.0136711463099386,Female,0.969,SubCortical,Volume of pallidum (right),Acute Bacterial,**
Rput,Acute Bacterial Infections,43521,24697,18824,-0.031046192351248,-0.046927408582068,-0.0151649761204279,"-0.03 (-0.05, -0.02)",0.000127470401263994,0.000973410336925047,Female,0.766,SubCortical,Volume of putamen (right),Acute Bacterial,**
Rthal,Acute Bacterial Infections,43521,24697,18824,-0.0350215346929261,-0.0512402487794298,-0.0188028206064224,"-0.04 (-0.05, -0.02)",2.31762198020757e-05,0.000272626092381092,Female,0.332,SubCortical,Volume of thalamus (right),Acute Bacterial,**
