Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Sex group,P interaction,Atlas,Description,Abbreviations,p_star
L_parstriangularis,Bacterial Infections without Sepsis,38951,22948,16003,0.00296771611699687,-0.0176077053150603,0.023543137549054,"0.00 (-0.02, 0.02)",0.777403628129399,0.806196355097155,Male,0.415,Cortical,Volume of parstriangularis (left hemisphere),No-Sepsis,
L_pericalcarine,Bacterial Infections without Sepsis,38951,22948,16003,0.00407527063421563,-0.0166994320445443,0.0248499733129755,"0.00 (-0.02, 0.02)",0.700618599049418,0.735649529001889,Male,0.269,Cortical,Volume of pericalcarine (left hemisphere),No-Sepsis,
L_postcentral,Bacterial Infections without Sepsis,38951,22948,16003,-0.0237705040851291,-0.0438066566296252,-0.00373435154063312,"-0.02 (-0.04, -0.00)",0.0200591298629535,0.0378644249098448,Male,0.758,Cortical,Volume of postcentral (left hemisphere),No-Sepsis,**
L_posteriorcingulate,Bacterial Infections without Sepsis,38951,22948,16003,-0.0255316425626674,-0.0457599440001741,-0.00530334112516079,"-0.03 (-0.05, -0.01)",0.0133691989704264,0.0291691613900212,Male,0.262,Cortical,Volume of posteriorcingulate (left hemisphere),No-Sepsis,**
L_precentral,Bacterial Infections without Sepsis,38951,22948,16003,-0.033829109014457,-0.0535158805720628,-0.0141423374568512,"-0.03 (-0.05, -0.01)",0.000757770650599995,0.00374427850884703,Male,0.095,Cortical,Volume of precentral (left hemisphere),No-Sepsis,**
L_precuneus,Bacterial Infections without Sepsis,38951,22948,16003,-0.0246793515111619,-0.0445268113958595,-0.00483189162646419,"-0.02 (-0.04, -0.00)",0.014806112474654,0.0310928361967735,Male,0.266,Cortical,Volume of precuneus (left hemisphere),No-Sepsis,**
L_rostralanteriorcingulate,Bacterial Infections without Sepsis,38951,22948,16003,-0.020283615480666,-0.040111941175295,-0.000455289786036966,"-0.02 (-0.04, -0.00)",0.044966728267768,0.0733437897959711,Male,0.441,Cortical,Volume of rostralanteriorcingulate (left hemisphere),No-Sepsis,*
L_rostralmiddlefrontal,Bacterial Infections without Sepsis,38951,22948,16003,-0.0138203862771551,-0.033251982704209,0.00561121014989882,"-0.01 (-0.03, 0.01)",0.163315365087188,0.211053702574212,Male,0.453,Cortical,Volume of rostralmiddlefrontal (left hemisphere),No-Sepsis,
L_superiorfrontal,Bacterial Infections without Sepsis,38951,22948,16003,-0.0271031200663113,-0.046491673785578,-0.00771456634704459,"-0.03 (-0.05, -0.01)",0.00614849781218134,0.016139806756976,Male,0.432,Cortical,Volume of superiorfrontal (left hemisphere),No-Sepsis,**
L_superiorparietal,Bacterial Infections without Sepsis,38951,22948,16003,-0.0238229619736117,-0.0440059084132709,-0.00364001553395252,"-0.02 (-0.04, -0.00)",0.0206993880662096,0.0382142548914639,Male,0.583,Cortical,Volume of superiorparietal (left hemisphere),No-Sepsis,**
L_superiortemporal,Bacterial Infections without Sepsis,38951,22948,16003,-0.0122606954258351,-0.0318693006232427,0.00734790977157258,"-0.01 (-0.03, 0.01)",0.220376581882652,0.274246413009523,Male,0.445,Cortical,Volume of superiortemporal (left hemisphere),No-Sepsis,
L_supramarginal,Bacterial Infections without Sepsis,38951,22948,16003,-0.0195053409910929,-0.0393672104239396,0.000356528441753726,"-0.02 (-0.04, 0.00)",0.0542564438008572,0.0845053498905613,Male,0.297,Cortical,Volume of supramarginal (left hemisphere),No-Sepsis,
L_temporalpole,Bacterial Infections without Sepsis,38344,22581,15763,-0.0282970758309976,-0.0478801142981649,-0.0087140373638303,"-0.03 (-0.05, -0.01)",0.00462536181033036,0.0125332384537984,Male,0.046,Cortical,Volume of grey matter in Temporal Pole (left),No-Sepsis,**
L_transversetemporal,Bacterial Infections without Sepsis,38951,22948,16003,-0.000998065230982603,-0.0219930366350217,0.0199969061730565,"-0.00 (-0.02, 0.02)",0.925764020777431,0.931307517907835,Male,0.498,Cortical,Volume of transversetemporal (left hemisphere),No-Sepsis,
Laccumb,Bacterial Infections without Sepsis,38337,22575,15762,-0.060604060671024,-0.0817273047295858,-0.0394808166124622,"-0.06 (-0.08, -0.04)",1.88481148255844e-08,6.33296658139634e-07,Male,0.535,SubCortical,Volume of accumbens (left),No-Sepsis,**
Lamyg,Bacterial Infections without Sepsis,38337,22575,15762,-0.00478076795964507,-0.0263939606415706,0.0168324247222804,"-0.00 (-0.03, 0.02)",0.664616705601196,0.711182207267521,Male,0.424,SubCortical,Volume of amygdala (left),No-Sepsis,
Lcaud,Bacterial Infections without Sepsis,38337,22575,15762,-0.00204764808418962,-0.0223300996429638,0.0182348034745846,"-0.00 (-0.02, 0.02)",0.843141863214366,0.858471715272809,Male,0.102,SubCortical,Volume of caudate (left),No-Sepsis,
Lhippo,Bacterial Infections without Sepsis,38337,22575,15762,-0.0385194410014368,-0.0598009092706479,-0.0172379727322258,"-0.04 (-0.06, -0.02)",0.00038915540807254,0.00242141142800692,Male,0.772,SubCortical,Volume of hippocampus (left),No-Sepsis,**
LLatVent,Bacterial Infections without Sepsis,38951,22948,16003,0.0254096678514086,0.00360709324045793,0.0472122424623593,"0.03 (0.00, 0.05)",0.0223593678077834,0.0403911160398668,Male,0.57,SubCortical,Volume of Lateral-Ventricle (left hemisphere),No-Sepsis,**
Lpal,Bacterial Infections without Sepsis,38337,22575,15762,-0.0356610163817844,-0.0557095935650799,-0.015612439198489,"-0.04 (-0.06, -0.02)",0.000490193348676213,0.00283974077853806,Male,0.61,SubCortical,Volume of pallidum (left),No-Sepsis,**
Lput,Bacterial Infections without Sepsis,38337,22575,15762,-0.0350507395750528,-0.0548800619199766,-0.0152214172301291,"-0.04 (-0.05, -0.02)",0.000531632370627184,0.00297714127551223,Male,0.915,SubCortical,Volume of putamen (left),No-Sepsis,**
Lthal,Bacterial Infections without Sepsis,38337,22575,15762,-0.0349040118555999,-0.0544681063583254,-0.0153399173528744,"-0.03 (-0.05, -0.02)",0.000471313513167198,0.00282788107900319,Male,0.302,SubCortical,Volume of thalamus (left),No-Sepsis,**
R_bankssts,Bacterial Infections without Sepsis,38951,22948,16003,-0.00858092637756263,-0.029300703766526,0.0121388510114008,"-0.01 (-0.03, 0.01)",0.41695251871839,0.486444605171455,Male,0.088,Cortical,Volume of bankssts (right hemisphere),No-Sepsis,
R_caudalanteriorcingulate,Bacterial Infections without Sepsis,38951,22948,16003,-0.00577765253721498,-0.027434482648728,0.0158791775742981,"-0.01 (-0.03, 0.02)",0.601047254749208,0.666065045917015,Male,0.105,Cortical,Volume of caudalanteriorcingulate (right hemisphere),No-Sepsis,
R_caudalmiddlefrontal,Bacterial Infections without Sepsis,38951,22948,16003,-0.0115454383548369,-0.0322226765915203,0.00913179988184657,"-0.01 (-0.03, 0.01)",0.273782594611865,0.333300549962271,Male,0.331,Cortical,Volume of caudalmiddlefrontal (right hemisphere),No-Sepsis,
R_cuneus,Bacterial Infections without Sepsis,38951,22948,16003,-0.0250257608199871,-0.0455220575093616,-0.00452946413061256,"-0.03 (-0.05, -0.00)",0.0167082233621862,0.0326393200563638,Male,0.501,Cortical,Volume of cuneus (right hemisphere),No-Sepsis,**
R_entorhinal,Bacterial Infections without Sepsis,38951,22948,16003,-0.0232066717987679,-0.0444453210317815,-0.0019680225657543,"-0.02 (-0.04, -0.00)",0.0322282162776495,0.0552483707616849,Male,0.503,Cortical,Volume of entorhinal (right hemisphere),No-Sepsis,*
R_frontalpole,Bacterial Infections without Sepsis,38951,22948,16003,-0.0150584020117028,-0.0354733625157412,0.00535655849233565,"-0.02 (-0.04, 0.01)",0.14825656564682,0.194863194790465,Male,0.15,Cortical,Volume of frontalpole (right hemisphere),No-Sepsis,
R_fusiform,Bacterial Infections without Sepsis,38951,22948,16003,-0.024354268531868,-0.0439139558844161,-0.00479458117931998,"-0.02 (-0.04, -0.00)",0.0146722942330041,0.0310928361967735,Male,0.296,Cortical,Volume of fusiform (right hemisphere),No-Sepsis,**
R_inferiorparietal,Bacterial Infections without Sepsis,38951,22948,16003,-0.0290662877670779,-0.0489002049222983,-0.00923237061185749,"-0.03 (-0.05, -0.01)",0.00407606187449721,0.0118065240502678,Male,0.037,Cortical,Volume of inferiorparietal (right hemisphere),No-Sepsis,**
R_inferiortemporal,Bacterial Infections without Sepsis,38951,22948,16003,-0.017932857324984,-0.0373031881721477,0.00143747352217972,"-0.02 (-0.04, 0.00)",0.0695975026284432,0.0999348755690466,Male,0.109,Cortical,Volume of inferiortemporal (right hemisphere),No-Sepsis,
R_insula,Bacterial Infections without Sepsis,38344,22581,15763,-0.0258140854074288,-0.045360946065535,-0.00626722474932262,"-0.03 (-0.05, -0.01)",0.00964424148967343,0.0231461795752162,Male,0.788,Cortical,Volume of grey matter in Insular Cortex (right),No-Sepsis,**
R_isthmuscingulate,Bacterial Infections without Sepsis,38951,22948,16003,-0.00873845394117076,-0.0288759320847123,0.0113990242023708,"-0.01 (-0.03, 0.01)",0.395034113465666,0.467364303255155,Male,0.13,Cortical,Volume of isthmuscingulate (right hemisphere),No-Sepsis,
R_lateraloccipital,Bacterial Infections without Sepsis,38951,22948,16003,-0.0324499961004961,-0.0517466658609779,-0.0131533263400144,"-0.03 (-0.05, -0.01)",0.000981419990263783,0.00422765534267476,Male,0.475,Cortical,Volume of lateraloccipital (right hemisphere),No-Sepsis,**
R_lateralorbitofrontal,Bacterial Infections without Sepsis,38951,22948,16003,-0.0324101086091315,-0.0516829867965407,-0.0131372304217223,"-0.03 (-0.05, -0.01)",0.000981376907899767,0.00422765534267476,Male,0.408,Cortical,Volume of lateralorbitofrontal (right hemisphere),No-Sepsis,**
R_lingual,Bacterial Infections without Sepsis,38951,22948,16003,-0.00891073006855751,-0.0297304579030105,0.0119089977658955,"-0.01 (-0.03, 0.01)",0.401541810814338,0.471741428089572,Male,0.434,Cortical,Volume of lingual (right hemisphere),No-Sepsis,
R_medialorbitofrontal,Bacterial Infections without Sepsis,38951,22948,16003,-0.00417915595346016,-0.0235789158702537,0.0152206039633334,"-0.00 (-0.02, 0.02)",0.672856122807775,0.714908824450136,Male,0.671,Cortical,Volume of medialorbitofrontal (right hemisphere),No-Sepsis,
R_middletemporal,Bacterial Infections without Sepsis,38951,22948,16003,-0.0339148564780628,-0.0532216256631402,-0.0146080872929855,"-0.03 (-0.05, -0.01)",0.000575820537586024,0.00306020991022147,Male,0.111,Cortical,Volume of middletemporal (right hemisphere),No-Sepsis,**
R_paracentral,Bacterial Infections without Sepsis,38951,22948,16003,-0.0389393210404599,-0.0595486694705384,-0.0183299726103813,"-0.04 (-0.06, -0.02)",0.000213129612001132,0.00149190728400792,Male,0.888,Cortical,Volume of paracentral (right hemisphere),No-Sepsis,**
R_parahippocampal,Bacterial Infections without Sepsis,38951,22948,16003,-0.0307237481285774,-0.0514013277795698,-0.0100461684775851,"-0.03 (-0.05, -0.01)",0.0035898176387562,0.0111658111821976,Male,0.885,Cortical,Volume of parahippocampal (right hemisphere),No-Sepsis,**
R_parsopercularis,Bacterial Infections without Sepsis,38951,22948,16003,-0.0165306114040302,-0.0373025565822272,0.00424133377416681,"-0.02 (-0.04, 0.00)",0.118811522044536,0.164961452094893,Male,0.535,Cortical,Volume of parsopercularis (right hemisphere),No-Sepsis,
R_parsorbitalis,Bacterial Infections without Sepsis,38951,22948,16003,-0.0130329991642388,-0.0330775895285969,0.00701159120011928,"-0.01 (-0.03, 0.01)",0.202526167956802,0.253913404602558,Male,0.111,Cortical,Volume of parsorbitalis (right hemisphere),No-Sepsis,
R_parstriangularis,Bacterial Infections without Sepsis,38951,22948,16003,-0.015757360266512,-0.0363128141724433,0.00479809363941922,"-0.02 (-0.04, 0.00)",0.132973008903115,0.181621670696938,Male,0.11,Cortical,Volume of parstriangularis (right hemisphere),No-Sepsis,
R_pericalcarine,Bacterial Infections without Sepsis,38951,22948,16003,0.00234810204965589,-0.0184128240673794,0.0231090281666912,"0.00 (-0.02, 0.02)",0.824562047152116,0.84467331659485,Male,0.27,Cortical,Volume of pericalcarine (right hemisphere),No-Sepsis,
R_postcentral,Bacterial Infections without Sepsis,38951,22948,16003,-0.0353483233921527,-0.0554904635219645,-0.0152061832623409,"-0.04 (-0.06, -0.02)",0.00058289712575647,0.00306020991022147,Male,0.487,Cortical,Volume of postcentral (right hemisphere),No-Sepsis,**
R_posteriorcingulate,Bacterial Infections without Sepsis,38951,22948,16003,-0.0234330146164918,-0.0439615491866914,-0.00290448004629221,"-0.02 (-0.04, -0.00)",0.0252698221957514,0.0442221888425649,Male,0.022,Cortical,Volume of posteriorcingulate (right hemisphere),No-Sepsis,**
R_precentral,Bacterial Infections without Sepsis,38951,22948,16003,-0.0390787104236187,-0.0588936967827678,-0.0192637240644697,"-0.04 (-0.06, -0.02)",0.000111032145931316,0.00101332702418763,Male,0.376,Cortical,Volume of precentral (right hemisphere),No-Sepsis,**
R_precuneus,Bacterial Infections without Sepsis,38951,22948,16003,-0.0266842907493793,-0.0463351345880502,-0.00703344691070844,"-0.03 (-0.05, -0.01)",0.00778116961443511,0.0195109924660463,Male,0.625,Cortical,Volume of precuneus (right hemisphere),No-Sepsis,**
R_rostralanteriorcingulate,Bacterial Infections without Sepsis,38951,22948,16003,-0.017734946456174,-0.0380552406578376,0.0025853477454895,"-0.02 (-0.04, 0.00)",0.0871534757489442,0.124082914625616,Male,0.314,Cortical,Volume of rostralanteriorcingulate (right hemisphere),No-Sepsis,
R_rostralmiddlefrontal,Bacterial Infections without Sepsis,38951,22948,16003,-0.0146950964116055,-0.034037424793605,0.00464723197039399,"-0.01 (-0.03, 0.00)",0.136467858919118,0.184891937890419,Male,0.332,Cortical,Volume of rostralmiddlefrontal (right hemisphere),No-Sepsis,
R_superiorfrontal,Bacterial Infections without Sepsis,38951,22948,16003,-0.0260065815281232,-0.0455305090558056,-0.00648265400044087,"-0.03 (-0.05, -0.01)",0.00903588514653645,0.0220910870762436,Male,0.601,Cortical,Volume of superiorfrontal (right hemisphere),No-Sepsis,**
R_superiorparietal,Bacterial Infections without Sepsis,38951,22948,16003,-0.0318463579089353,-0.0518826150857783,-0.0118101007320923,"-0.03 (-0.05, -0.01)",0.00183869489697881,0.00633954551054267,Male,0.404,Cortical,Volume of superiorparietal (right hemisphere),No-Sepsis,**
R_superiortemporal,Bacterial Infections without Sepsis,38951,22948,16003,-0.0314904652431981,-0.051313339682777,-0.0116675908036192,"-0.03 (-0.05, -0.01)",0.00184903410724161,0.00633954551054267,Male,0.491,Cortical,Volume of superiortemporal (right hemisphere),No-Sepsis,**
R_supramarginal,Bacterial Infections without Sepsis,38951,22948,16003,-0.0241309067280796,-0.0443278758477048,-0.00393393760845448,"-0.02 (-0.04, -0.00)",0.0191962224733196,0.0370685675346862,Male,0.249,Cortical,Volume of supramarginal (right hemisphere),No-Sepsis,**
R_temporalpole,Bacterial Infections without Sepsis,38344,22581,15763,-0.0422151160323619,-0.0619303909030694,-0.0224998411616543,"-0.04 (-0.06, -0.02)",2.71221675695866e-05,0.00030376827677937,Male,0.027,Cortical,Volume of grey matter in Temporal Pole (right),No-Sepsis,**
R_transversetemporal,Bacterial Infections without Sepsis,38951,22948,16003,-0.0198446280040989,-0.040819552086529,0.00113029607833129,"-0.02 (-0.04, 0.00)",0.0636890600840154,0.0938575622290752,Male,0.344,Cortical,Volume of transversetemporal (right hemisphere),No-Sepsis,
Raccumb,Bacterial Infections without Sepsis,38337,22575,15762,-0.0635452841417767,-0.0847011387353403,-0.0423894295482132,"-0.06 (-0.08, -0.04)",3.95871585240674e-09,2.21688087734777e-07,Male,0.683,SubCortical,Volume of accumbens (right),No-Sepsis,**
Ramyg,Bacterial Infections without Sepsis,38337,22575,15762,-0.0310682635936598,-0.052502263656968,-0.00963426353035172,"-0.03 (-0.05, -0.01)",0.00449920318560754,0.012481181882944,Male,0.86,SubCortical,Volume of amygdala (right),No-Sepsis,**
Rcaud,Bacterial Infections without Sepsis,38337,22575,15762,-0.000740690057899717,-0.0211098159594643,0.0196284358436648,"-0.00 (-0.02, 0.02)",0.943180738838142,0.943180738838142,Male,0.014,SubCortical,Volume of caudate (right),No-Sepsis,
Rhippo,Bacterial Infections without Sepsis,38337,22575,15762,-0.0320294389743582,-0.0534143070165034,-0.010644570932213,"-0.03 (-0.05, -0.01)",0.00333045207407716,0.0109709009499012,Male,0.942,SubCortical,Volume of hippocampus (right),No-Sepsis,**
RLatVent,Bacterial Infections without Sepsis,38951,22948,16003,0.0205039708058909,-0.00128228739260077,0.0422902290043825,"0.02 (-0.00, 0.04)",0.0650942388997329,0.0942744149582339,Male,0.593,SubCortical,Volume of Lateral-Ventricle (right hemisphere),No-Sepsis,
Rpal,Bacterial Infections without Sepsis,38337,22575,15762,-0.0506464911785431,-0.0707860195759073,-0.0305069627811788,"-0.05 (-0.07, -0.03)",8.29815017839621e-07,1.7426115374632e-05,Male,0.99,SubCortical,Volume of pallidum (right),No-Sepsis,**
Rput,Bacterial Infections without Sepsis,38337,22575,15762,-0.0334799219185115,-0.0532860546014475,-0.0136737892355754,"-0.03 (-0.05, -0.01)",0.000923231544197697,0.00419197025473549,Male,0.735,SubCortical,Volume of putamen (right),No-Sepsis,**
Rthal,Bacterial Infections without Sepsis,38337,22575,15762,-0.0312109917289501,-0.050410308029892,-0.0120116754280083,"-0.03 (-0.05, -0.01)",0.00144231749253952,0.00538465197214756,Male,0.293,SubCortical,Volume of thalamus (right),No-Sepsis,**
